chrom	start	end	ratio_change	gene_id	gene_name	gene_type	overlap_type	strand	tss	distance_to_tss
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000056698.11	Elmod3	protein_coding	promoter	-	72598413	1587
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000108368.1	Gm45053	TEC	promoter	-	72605502	5502
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000056429.4	Tgoln1	protein_coding	promoter	-	72617000	17000
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000092386.1	Gm20536	processed_transcript	promoter	+	72609836	9836
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000072999.9	Gm15401	antisense	promoter	+	72629288	29288
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000102577.1	Gm37969	TEC	promoter	-	72638555	38555
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000102931.1	Gm38114	TEC	promoter	-	72644085	44085
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000102983.1	Gm38320	TEC	promoter	+	72652320	52320
chr6	72600000	72750000	-0.1137088333333333	ENSMUSG00000079524.2	Gm15402	antisense	promoter	+	72699214	50786
chr6	84300000	84450000	-0.1116210133333333	ENSMUSG00000107797.1	Gm10445	lincRNA	promoter	-	84423838	26162
chr6	85200000	85350000	-0.116749	ENSMUSG00000033720.12	Sfxn5	protein_coding	promoter	-	85333422	16578
chr6	85200000	85350000	-0.116749	ENSMUSG00000076012.1	Mir705	miRNA	promoter	-	85336373	13627
chr6	88800000	88950000	-0.1346281	ENSMUSG00000107966.1	Gm44001	TEC	promoter	+	88802243	2243
chr6	88800000	88950000	-0.1346281	ENSMUSG00000030083.11	Abtb1	protein_coding	promoter	-	88841984	41984
chr6	88800000	88950000	-0.1346281	ENSMUSG00000033152.13	Podxl2	protein_coding	promoter	-	88875044	74956
chr6	88800000	88950000	-0.1346281	ENSMUSG00000085828.1	Gm15612	antisense	promoter	+	88842854	42854
chr6	88800000	88950000	-0.1346281	ENSMUSG00000107432.1	Gm36189	processed_pseudogene	promoter	+	88882655	67345
chr6	88800000	88950000	-0.1346281	ENSMUSG00000002870.8	Mcm2	protein_coding	promoter	-	88898780	51220
chr6	88800000	88950000	-0.1346281	ENSMUSG00000002871.14	Tpra1	protein_coding	promoter	+	88902251	47749
chr6	88800000	88950000	-0.1346281	ENSMUSG00000107676.1	Gm44178	TEC	promoter	+	88919708	30292
chr6	88800000	88950000	-0.1346281	ENSMUSG00000055403.13	4933427D06Rik	lincRNA	promoter	+	88950683	683
chr6	88950000	89100000	-0.1213094666666667	ENSMUSG00000055403.13	4933427D06Rik	lincRNA	promoter	+	88950683	683
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000087799.1	Gm25961	rRNA	promoter	-	89249602	398
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000107732.1	Gm44204	lincRNA	promoter	-	89259136	9136
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000107622.1	4930512J16Rik	lincRNA	promoter	-	89285725	35725
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000097816.1	Gm26811	antisense	promoter	+	89304630	54630
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000030084.11	Plxna1	protein_coding	promoter	-	89362620	37380
chr6	89250000	89400000	-0.1359745333333333	ENSMUSG00000107570.1	Gm44207	TEC	promoter	+	89345140	54860
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000049694.13	BC048671	protein_coding	promoter	+	90301219	1219
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000056643.5	Chst13	protein_coding	promoter	-	90325185	25185
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000034456.15	Uroc1	protein_coding	promoter	+	90333284	33284
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000034430.16	Zxdc	protein_coding	promoter	+	90369492	69492
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000108181.1	C030015A19Rik	TEC	promoter	+	90386807	63193
chr6	90300000	90450000	-0.1050240666666666	ENSMUSG00000048794.14	Cfap100	protein_coding	promoter	-	90428797	21203
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000107605.1	Gm44117	lincRNA	promoter	-	90461468	11468
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000030087.11	Klf15	protein_coding	promoter	+	90462576	12576
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000107451.1	Gm44421	lincRNA	promoter	+	90478466	28466
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000108111.1	Gm45901	lincRNA	promoter	+	90486393	36393
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000030088.15	Aldh1l1	protein_coding	promoter	+	90486427	36427
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000108271.1	Gm44236	TEC	promoter	+	90513302	63302
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000089781.2	Gm15756	antisense	promoter	-	90599948	52
chr6	90450000	90600000	-0.1474273333333333	ENSMUSG00000030089.15	Slc41a3	protein_coding	promoter	+	90604725	4725
chr6	90600000	90750000	-0.1576295	ENSMUSG00000089781.2	Gm15756	antisense	promoter	-	90599948	52
chr6	90600000	90750000	-0.1576295	ENSMUSG00000030089.15	Slc41a3	protein_coding	promoter	+	90604725	4725
chr6	90600000	90750000	-0.1576295	ENSMUSG00000093052.2	Gm24816	miRNA	promoter	-	90681520	68480
chr6	90600000	90750000	-0.1576295	ENSMUSG00000107999.1	Gm44123	antisense	promoter	+	90689731	60269
chr6	90750000	90900000	-0.1071677666666666	ENSMUSG00000107795.1	Gm44105	sense_intronic	promoter	-	90794475	44475
chr6	90750000	90900000	-0.1071677666666666	ENSMUSG00000058700.2	Rpl21-ps12	processed_pseudogene	promoter	-	90845460	54540
chr6	90750000	90900000	-0.1071677666666666	ENSMUSG00000088379.1	Gm25185	snoRNA	promoter	+	90857537	42463
chr6	90900000	91050000	-0.12671516	ENSMUSG00000034312.15	Iqsec1	protein_coding	promoter	-	90988685	61315
chr6	90900000	91050000	-0.12671516	ENSMUSG00000099662.1	Ppp1r2-ps2	processed_pseudogene	promoter	+	90905819	5819
chr6	91050000	91200000	-0.1330920666666666	ENSMUSG00000030091.17	Nup210	protein_coding	promoter	-	91116829	66829
chr6	91050000	91200000	-0.1330920666666666	ENSMUSG00000107882.1	Gm44278	lincRNA	promoter	-	91120935	70935
chr6	91050000	91200000	-0.1330920666666666	ENSMUSG00000034245.10	Hdac11	protein_coding	promoter	+	91156665	43335
chr6	91050000	91200000	-0.1330920666666666	ENSMUSG00000085624.1	Gm14573	antisense	promoter	-	91159256	40744
chr6	91050000	91200000	-0.1330920666666666	ENSMUSG00000108158.1	Gm44002	TEC	promoter	-	91174018	25982
chr6	91200000	91350000	-0.1690482	ENSMUSG00000107397.1	4930402H05Rik	TEC	promoter	-	91210044	10044
chr6	91200000	91350000	-0.1690482	ENSMUSG00000064080.12	Fbln2	protein_coding	promoter	+	91212455	12455
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000030093.7	Wnt7a	protein_coding	promoter	-	91411363	61363
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000108804.1	Gm30437	TEC	promoter	+	91411513	61513
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000097693.3	4930471M09Rik	transcribed_processed_pseudogene	promoter	-	91440912	59088
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000098240.1	Gm4575	processed_pseudogene	promoter	+	91428883	71117
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000100680.1	1810044D09Rik	lincRNA	promoter	+	91440987	59013
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000108810.1	Gm44629	processed_pseudogene	promoter	-	91446866	53134
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000034203.8	Chchd4	protein_coding	promoter	-	91473546	26454
chr6	91350000	91500000	-0.1268240333333333	ENSMUSG00000030095.10	Tmem43	protein_coding	promoter	+	91473703	26297
chr6	91950000	92100000	-0.1378267633333333	ENSMUSG00000034037.14	Fgd5	protein_coding	promoter	+	91978878	28878
chr6	91950000	92100000	-0.1378267633333333	ENSMUSG00000107794.1	Gm44095	TEC	promoter	+	92007550	57550
chr6	91950000	92100000	-0.1378267633333333	ENSMUSG00000087317.1	4930466I24Rik	antisense	promoter	-	92016117	66117
chr6	91950000	92100000	-0.1378267633333333	ENSMUSG00000005893.14	Nr2c2	protein_coding	promoter	+	92091390	8610
chr6	94650000	94800000	-0.1052811633333333	ENSMUSG00000030029.14	Lrig1	protein_coding	promoter	-	94700158	50158
chr6	94650000	94800000	-0.1052811633333333	ENSMUSG00000107716.1	Gm43997	TEC	promoter	+	94799432	568
chr6	97800000	97950000	-0.1039554266666666	ENSMUSG00000035158.15	Mitf	protein_coding	promoter	+	97807052	7052
chr6	97800000	97950000	-0.1039554266666666	ENSMUSG00000083086.1	Gm15531	processed_pseudogene	promoter	-	97890539	59461
chr6	99750000	99900000	-0.1163047966666666	ENSMUSG00000108082.1	Gm5314	processed_pseudogene	promoter	+	99770657	20657
chr6	99750000	99900000	-0.1163047966666666	ENSMUSG00000107713.1	Gm6681	processed_pseudogene	promoter	-	99840314	59686
chr6	99750000	99900000	-0.1163047966666666	ENSMUSG00000084319.3	Tpt1-ps3	processed_pseudogene	promoter	-	99878334	21666
chr6	99750000	99900000	-0.1163047966666666	ENSMUSG00000107204.1	Gm43067	lincRNA	promoter	-	99896845	3155
chr6	99750000	99900000	-0.1163047966666666	ENSMUSG00000087946.1	Gm24248	misc_RNA	promoter	-	99893547	6453
chr6	99900000	100050000	-0.1388018333333333	ENSMUSG00000107204.1	Gm43067	lincRNA	promoter	-	99896845	3155
chr6	99900000	100050000	-0.1388018333333333	ENSMUSG00000107528.1	Gm44442	lincRNA	promoter	-	99950931	50931
chr6	99900000	100050000	-0.1388018333333333	ENSMUSG00000108151.1	Gm33201	lincRNA	promoter	-	99991215	58785
chr6	100050000	100200000	-0.1124161666666666	ENSMUSG00000107558.1	2010109P13Rik	TEC	promoter	-	100143814	56186
chr6	113850000	114000000	-0.1259489666666666	ENSMUSG00000087053.1	Gm15082	antisense	promoter	+	113937739	62261
chr6	113850000	114000000	-0.1259489666666666	ENSMUSG00000087083.2	Gm15083	antisense	promoter	+	114004789	4789
chr6	114000000	114150000	-0.1145893333333333	ENSMUSG00000030302.16	Atp2b2	protein_coding	promoter	-	114042613	42613
chr6	114000000	114150000	-0.1145893333333333	ENSMUSG00000087083.2	Gm15083	antisense	promoter	+	114004789	4789
chr6	114000000	114150000	-0.1145893333333333	ENSMUSG00000107540.1	Gm43911	processed_pseudogene	promoter	+	114053943	53943
chr6	114000000	114150000	-0.1145893333333333	ENSMUSG00000107474.1	Gm43932	processed_pseudogene	promoter	+	114062196	62196
chr6	114000000	114150000	-0.1145893333333333	ENSMUSG00000030307.8	Slc6a11	protein_coding	promoter	+	114131241	18759
chr6	114150000	114300000	-0.1602133193666666	ENSMUSG00000108186.1	Gm8132	processed_pseudogene	promoter	-	114169523	19523
chr6	114150000	114300000	-0.1602133193666666	ENSMUSG00000030310.10	Slc6a1	protein_coding	promoter	+	114282635	17365
chr6	114300000	114450000	-0.1064602666666666	ENSMUSG00000053004.9	Hrh1	protein_coding	promoter	+	114397936	52064
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000107704.1	Gm36355	lincRNA	promoter	-	115536900	36900
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000042389.13	Tsen2	protein_coding	promoter	+	115544664	44664
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000068011.4	Mkrn2os	protein_coding	promoter	-	115592576	57424
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000000439.9	Mkrn2	protein_coding	promoter	+	115601902	48098
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000107949.1	Gm44157	TEC	promoter	+	115608170	41830
chr6	115500000	115650000	-0.1008014666666666	ENSMUSG00000081805.1	Gm14335	processed_pseudogene	promoter	-	115639059	10941
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000057841.5	Rpl32	protein_coding	promoter	-	115808747	8747
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000064563.1	Snora7a	snoRNA	promoter	-	115808114	8114
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000030321.15	Efcab12	protein_coding	promoter	-	115838412	38412
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000107429.2	Gm44206	antisense	promoter	+	115824499	24499
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000030322.12	Mbd4	protein_coding	promoter	-	115853371	53371
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000030323.13	Ift122	protein_coding	promoter	+	115853470	53470
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000030324.8	Rho	protein_coding	promoter	+	115931748	18252
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000107548.1	Gm43866	TEC	promoter	-	115936526	13474
chr6	115800000	115950000	-0.1125915666666666	ENSMUSG00000042279.13	H1f8	protein_coding	promoter	+	115944938	5062
chr6	118050000	118200000	-0.112407	ENSMUSG00000098583.1	Mir7044	miRNA	promoter	+	118085192	35192
chr6	118050000	118200000	-0.112407	ENSMUSG00000042042.14	Csgalnact2	protein_coding	promoter	-	118139140	60860
chr6	118050000	118200000	-0.112407	ENSMUSG00000077787.1	Gm23908	snoRNA	promoter	-	118112045	62045
chr6	118050000	118200000	-0.112407	ENSMUSG00000030110.13	Ret	protein_coding	promoter	-	118197718	2282
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000000182.9	Fgf23	protein_coding	promoter	+	127072902	22902
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000038028.9	Tigar	protein_coding	promoter	-	127109557	59557
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000097525.2	Platr31	antisense	promoter	+	127100297	50297
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000107379.1	Gm43126	antisense	promoter	+	127122966	72966
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000000184.12	Ccnd2	protein_coding	promoter	-	127152193	47807
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000097166.1	9330179D12Rik	antisense	promoter	+	127149389	50611
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000107378.1	Gm18995	processed_pseudogene	promoter	+	127167575	32425
chr6	127050000	127200000	-0.1076541933333333	ENSMUSG00000106755.1	Tpi-rs11	processed_pseudogene	promoter	-	127183718	16282
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000030350.8	Prmt8	protein_coding	promoter	-	127769472	30528
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000106833.1	Gm42739	processed_pseudogene	promoter	+	127763748	36252
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000107219.1	Gm42738	antisense	promoter	+	127767542	32458
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000106905.1	Gm42741	TEC	promoter	-	127774650	25350
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000107042.1	4921513H07Rik	TEC	promoter	-	127778321	21679
chr6	127650000	127800000	-0.1489116566666666	ENSMUSG00000104804.1	Mir7233	miRNA	promoter	-	127788143	11857
chr6	127800000	127950000	-0.1038189333333333	ENSMUSG00000106862.1	Gm42811	TEC	promoter	-	127810718	10718
chr6	127800000	127950000	-0.1038189333333333	ENSMUSG00000088177.1	Gm23098	misc_RNA	promoter	+	127849221	49221
chr6	127800000	127950000	-0.1038189333333333	ENSMUSG00000107060.1	Gm38901	lincRNA	promoter	-	127877246	72754
chr6	127800000	127950000	-0.1038189333333333	ENSMUSG00000030351.5	Tspan11	protein_coding	promoter	+	127887589	62411
chr6	127800000	127950000	-0.1038189333333333	ENSMUSG00000085813.1	Gm15870	antisense	promoter	-	127944839	5161
chr6	127950000	128100000	-0.1373434333333333	ENSMUSG00000076327.1	Gm26338	miRNA	promoter	-	128095026	4974
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000079299.3	Klrb1	protein_coding	promoter	-	128723059	23059
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000107866.1	Gm43907	processed_pseudogene	promoter	+	128744644	44644
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000030325.16	Klrb1c	protein_coding	promoter	-	128789215	60785
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000107872.2	Gm44511	protein_coding	promoter	-	128826315	23685
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000079298.9	Klrb1b	protein_coding	promoter	-	128826331	23669
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000107946.1	Gm44066	lincRNA	promoter	-	128843171	6829
chr6	128700000	128850000	-0.1011305433333333	ENSMUSG00000108095.1	Gm44067	lincRNA	promoter	-	128846959	3041
chr6	135300000	135450000	-0.1228530933333333	ENSMUSG00000047104.5	Pbp2	protein_coding	promoter	-	135310405	10405
chr6	135300000	135450000	-0.1228530933333333	ENSMUSG00000108179.1	Gm44274	TEC	promoter	-	135311711	11711
chr6	135300000	135450000	-0.1228530933333333	ENSMUSG00000107768.1	Gm44275	lincRNA	promoter	-	135319561	19561
chr6	135300000	135450000	-0.1228530933333333	ENSMUSG00000082691.6	Dynlt1-ps1	processed_pseudogene	promoter	-	135349749	49749
chr6	135300000	135450000	-0.1228530933333333	ENSMUSG00000030208.15	Emp1	protein_coding	promoter	+	135362545	62545
chr6	140400000	140550000	-0.1063195999999999	ENSMUSG00000107891.1	Gm5051	processed_pseudogene	promoter	+	140420171	20171
chr6	140400000	140550000	-0.1063195999999999	ENSMUSG00000030231.11	Plekha5	protein_coding	promoter	+	140424054	24054
chr6	140400000	140550000	-0.1063195999999999	ENSMUSG00000084477.1	Gm25780	misc_RNA	promoter	+	140530963	19037
chr6	144900000	145050000	-0.1022823433333333	ENSMUSG00000088867.1	Gm23071	rRNA	promoter	-	145038188	11812
chr6	144900000	145050000	-0.1022823433333333	ENSMUSG00000097419.1	Gm26666	antisense	promoter	+	145047559	2441
chr6	145350000	145500000	-0.1082318333333333	ENSMUSG00000088362.1	Gm23498	snoRNA	promoter	+	145366858	16858
chr6	145350000	145500000	-0.1082318333333333	ENSMUSG00000087204.1	1700073E17Rik	transcribed_processed_pseudogene	promoter	+	145387596	37596
chr6	145350000	145500000	-0.1082318333333333	ENSMUSG00000086722.1	Gm15499	antisense	promoter	+	145441756	58244
chr6	145350000	145500000	-0.1082318333333333	ENSMUSG00000088781.1	Gm25373	snoRNA	promoter	+	145464189	35811
chr6	145800000	145950000	-0.1170882333333333	ENSMUSG00000030256.11	Bhlhe41	protein_coding	promoter	-	145865558	65558
chr6	145800000	145950000	-0.1170882333333333	ENSMUSG00000108126.1	Gm43909	TEC	promoter	+	145863297	63297
chr6	145800000	145950000	-0.1170882333333333	ENSMUSG00000030255.13	Sspn	protein_coding	promoter	+	145931641	18359
chr6	145800000	145950000	-0.1170882333333333	ENSMUSG00000108200.1	Gm43931	TEC	promoter	+	145947076	2924
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000060376.7	Bckdha	protein_coding	promoter	-	25658981	8981
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000061286.7	Exosc5	protein_coding	promoter	+	25659164	9164
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000061702.10	Tmem91	protein_coding	promoter	-	25675166	25166
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000063439.7	B9d2	protein_coding	promoter	+	25680780	30780
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000002603.15	Tgfb1	protein_coding	promoter	+	25687002	37002
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000002608.8	Ccdc97	protein_coding	promoter	-	25719088	69088
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000040725.13	Hnrnpul1	protein_coding	promoter	-	25754757	45243
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000002602.16	Axl	protein_coding	promoter	-	25788705	11295
chr7	25650000	25800000	-0.1008498333333333	ENSMUSG00000108767.1	Gm29763	processed_pseudogene	promoter	-	25792843	7157
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000108306.1	Gm44640	processed_pseudogene	promoter	-	27148636	1364
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000078787.9	Cyp2t4	protein_coding	promoter	+	27153714	3714
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000058709.11	Egln2	protein_coding	promoter	-	27166802	16802
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000053291.15	Rab4b	protein_coding	promoter	-	27178896	28896
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000095538.1	Gm21983	protein_coding	promoter	-	27181086	31086
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000093348.1	Mir3101	miRNA	promoter	-	27176093	26093
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000089661.9	Mia	protein_coding	promoter	-	27181157	31157
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000061479.15	Snrpa	protein_coding	promoter	-	27196271	46271
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000078786.9	BC024978	protein_coding	promoter	+	27195781	45781
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000080533.1	Mir1191	miRNA	promoter	+	27205536	55536
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000003752.9	Itpkc	protein_coding	promoter	-	27228661	71339
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000003762.13	Coq8b	protein_coding	promoter	+	27233023	66977
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000084974.1	Gm15567	antisense	promoter	-	27257932	42068
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000108378.1	Gm44641	processed_transcript	promoter	+	27252176	47824
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000063160.12	Numbl	protein_coding	promoter	+	27258433	41567
chr7	27150000	27300000	-0.1039149999999999	ENSMUSG00000083622.1	Gm15570	processed_pseudogene	promoter	-	27272392	27608
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000054808.15	Actn4	protein_coding	promoter	-	28962340	12340
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000053565.10	Eif3k	protein_coding	promoter	-	28981864	31864
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000037337.11	Map4k1	protein_coding	promoter	+	28982050	32050
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000109017.1	Gm38979	antisense	promoter	+	29029023	70977
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000105563.1	Gm44408	miRNA	promoter	+	29045628	54372
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000097079.2	Gm26604	antisense	promoter	+	29071603	28397
chr7	28950000	29100000	-0.1080609333333333	ENSMUSG00000089219.1	Mir1963	miRNA	promoter	-	29083694	16306
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000042831.13	Alkbh6	protein_coding	promoter	+	30308717	8717
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000093571.1	Gm24757	misc_RNA	promoter	+	30311525	11525
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000019737.14	Syne4	protein_coding	promoter	+	30314807	14807
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000074211.4	Sdhaf1	protein_coding	promoter	-	30323895	23895
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000074210.3	E130208F15Rik	protein_coding	promoter	+	30321740	21740
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000118440.1	Gm50483	processed_pseudogene	promoter	+	30334798	34798
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000109049.1	4930479H17Rik	lincRNA	promoter	-	30353321	53321
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000036957.8	Lrfn3	protein_coding	promoter	-	30362772	62772
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000064982.1	Gm25259	snRNA	promoter	-	30356924	56924
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000030579.10	Tyrobp	protein_coding	promoter	+	30413760	36240
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000064109.8	Hcst	protein_coding	promoter	-	30419854	30146
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000036931.15	Nfkbid	protein_coding	promoter	+	30421732	28268
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000109467.1	Gm30646	processed_pseudogene	promoter	+	30432544	17456
chr7	30300000	30450000	-0.1176143333333333	ENSMUSG00000006651.8	Aplp1	protein_coding	promoter	-	30445535	4465
chr7	34800000	34950000	-0.1420765	ENSMUSG00000060402.8	Chst8	protein_coding	promoter	-	34812711	12711
chr7	34800000	34950000	-0.1420765	ENSMUSG00000063931.14	Pepd	protein_coding	promoter	+	34912379	37621
chr7	34800000	34950000	-0.1420765	ENSMUSG00000077469.1	Gm25922	snoRNA	promoter	-	34943985	6015
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000066500.5	Izumo2	protein_coding	promoter	+	44708742	8742
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000048012.19	Zfp473	protein_coding	promoter	-	44751050	51050
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000002205.16	Vrk3	protein_coding	promoter	+	44748413	48413
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000109227.1	Gm29791	transcribed_processed_pseudogene	promoter	-	44790830	59170
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000038539.15	Atf5	protein_coding	promoter	-	44816658	33342
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000109511.1	Nup62	protein_coding	promoter	+	44816088	33912
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000074141.13	Il4i1	protein_coding	promoter	+	44816387	33613
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000038520.15	Tbc1d17	protein_coding	promoter	-	44849079	921
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000011096.17	Akt1s1	protein_coding	promoter	+	44848991	1009
chr7	44700000	44850000	-0.1072907666666666	ENSMUSG00000076051.1	Mir707	miRNA	promoter	+	44849699	301
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000007833.15	Aldh16a1	protein_coding	promoter	-	45154584	4584
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000003423.15	Pih1d1	protein_coding	promoter	+	45154303	4303
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000070570.5	Slc17a7	protein_coding	promoter	+	45163949	13949
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000106470.1	Mir7055	miRNA	promoter	+	45173303	23303
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000095276.2	Gfy	protein_coding	promoter	-	45179569	29569
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000038300.6	Pth2	protein_coding	promoter	+	45180995	30995
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000038292.14	Ccdc155	protein_coding	promoter	-	45204892	54892
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000030792.8	Dkkl1	protein_coding	promoter	-	45212147	62147
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000030796.17	Tead2	protein_coding	promoter	+	45215753	65753
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000030798.15	Cd37	protein_coding	promoter	-	45239115	60885
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000094152.5	Slc6a16	protein_coding	promoter	+	45241085	58915
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000088281.1	Gm23585	snRNA	promoter	-	45254554	45446
chr7	45150000	45300000	-0.1030956666666666	ENSMUSG00000070568.12	Slc6a21	protein_coding	promoter	+	45277513	22487
