chrom	start	end	score_nsc	n_bins_nsc	coverage_nsc	score_neu	n_bins_neu	coverage_neu	ratio_change
chr4	38550000	38700000	-0.11137529999999998	3	1.0	0.03561863333333334	3	1.0	0.14699393333333333
chr4	39000000	39150000	-0.11365706666666668	3	1.0	-0.008022000000000001	3	1.0	0.10563506666666668
chr4	51900000	52050000	-0.07471250333333333	3	1.0	0.05382346666666667	3	1.0	0.12853597
chr4	64350000	64500000	-0.056642750000000006	3	1.0	0.05329046666666667	3	1.0	0.10993321666666667
chr4	66600000	66750000	-0.06480166666666666	3	1.0	0.07363243333333332	3	1.0	0.13843409999999998
chr4	67050000	67200000	-0.135081	3	1.0	-0.030932533333333335	3	1.0	0.10414846666666668
chr4	67350000	67500000	-0.110595	3	1.0	0.015009533333333332	3	1.0	0.12560453333333332
chr4	67650000	67800000	-0.11083333333333334	3	1.0	0.011414544666666667	3	1.0	0.122247878
chr4	69150000	69300000	-0.0630667	3	1.0	0.05760783333333333	3	1.0	0.12067453333333333
chr4	69300000	69450000	-0.07117983333333333	3	1.0	0.03040606666666666	3	1.0	0.10158589999999999
chr4	70650000	70800000	-0.07825769999999999	3	1.0	0.02809911666666667	3	1.0	0.10635681666666666
chr4	71100000	71250000	-0.08522829999999999	3	1.0	0.031691333333333335	3	1.0	0.11691963333333333
chr4	71850000	72000000	-0.06722096666666667	3	1.0	0.0336847	3	1.0	0.10090566666666667
chr4	72750000	72900000	-0.1125895	3	1.0	-0.007081996666666667	3	1.0	0.10550750333333332
chr4	73800000	73950000	0.011184533333333333	3	1.0	0.12649133333333334	3	1.0	0.11530680000000001
chr4	74700000	74850000	-0.05459800000000001	3	1.0	0.07957213333333334	3	1.0	0.13417013333333333
chr4	79500000	79650000	-0.06763343333333333	3	1.0	0.049264126666666665	3	1.0	0.11689755999999998
chr4	79950000	80100000	-0.12061233333333332	3	1.0	0.01408769666666667	3	1.0	0.13470003
chr4	80400000	80550000	-0.11003274999999998	3	1.0	-0.009138466666666676	3	1.0	0.1008942833333333
chr4	90150000	90300000	-0.0737065	3	1.0	0.03747950666666666	3	1.0	0.11118600666666666
chr4	92250000	92400000	-0.17842	3	1.0	-0.043006166666666665	3	1.0	0.13541383333333334
chr4	92400000	92550000	-0.10594503333333334	3	1.0	-0.005561833333333329	3	1.0	0.1003832
chr4	96150000	96300000	-0.06773476666666667	3	1.0	0.04978123333333333	3	1.0	0.117516
chr4	96300000	96450000	-0.011825286666666665	3	1.0	0.12487903333333333	3	1.0	0.13670432
chr4	96450000	96600000	-0.06200476666666667	3	1.0	0.040847100000000004	3	1.0	0.10285186666666668
chr4	110400000	110550000	-0.12507666666666667	3	1.0	-0.001833420000000001	3	1.0	0.12324324666666667
chr4	112050000	112200000	-0.026660033333333333	3	1.0	0.10841356666666667	3	1.0	0.13507360000000002
chr4	112200000	112350000	-0.04402946666666667	3	1.0	0.08558786666666666	3	1.0	0.12961733333333333
chr4	112350000	112500000	-0.01619106666666667	3	1.0	0.10538646666666666	3	1.0	0.12157753333333333
chr4	112500000	112650000	-0.04914043333333333	3	1.0	0.11510630999999999	3	1.0	0.16424674333333333
chr4	112800000	112950000	-0.11917956666666668	3	1.0	-0.002543233333333325	3	1.0	0.11663633333333336
chr4	112950000	113100000	-0.074877	3	1.0	0.06431073333333334	3	1.0	0.13918773333333334
chr4	113250000	113400000	-0.03682833333333333	3	1.0	0.11804233333333332	3	1.0	0.15487066666666666
chr4	113400000	113550000	-0.06507343333333333	3	1.0	0.09823786666666667	3	1.0	0.1633113
chr4	113550000	113700000	-0.11233476666666667	3	1.0	0.042657610000000006	3	1.0	0.15499237666666668
chr4	113700000	113850000	-0.16222433333333333	3	1.0	-0.05408888333333333	3	1.0	0.10813545
chr4	113850000	114000000	-0.1667999666666667	3	1.0	-0.044661666666666655	3	1.0	0.12213830000000003
chr4	114000000	114150000	-0.033459333333333334	3	1.0	0.16275033333333333	3	1.0	0.19620966666666667
chr4	114150000	114300000	-0.03600089333333333	3	1.0	0.11592836666666664	3	1.0	0.15192925999999998
chr4	115200000	115350000	0.051668000000000006	3	1.0	0.182447	3	1.0	0.13077899999999998
chr4	115350000	115500000	0.04424706666666666	3	1.0	0.18254833333333334	3	1.0	0.13830126666666667
chr4	115500000	115650000	0.03919756666666667	3	1.0	0.15437933333333334	3	1.0	0.11518176666666667
chr4	121200000	121350000	0.021529983333333332	3	1.0	0.18953136666666665	3	1.0	0.1680013833333333
chr4	121350000	121500000	0.028676800000000002	3	1.0	0.20101966666666668	3	1.0	0.17234286666666668
chr4	121500000	121650000	0.003453599999999999	3	1.0	0.2240493333333333	3	1.0	0.2205957333333333
chr4	122550000	122700000	-0.01824366666666667	3	1.0	0.1206338	3	1.0	0.13887746666666667
chr4	122700000	122850000	0.01406083	3	1.0	0.1594186	3	1.0	0.14535777
chr4	143700000	143850000	-0.013906266666666663	3	1.0	0.16621366666666665	3	1.0	0.18011993333333332
chr4	143850000	144000000	0.04172686666666667	3	1.0	0.27113699999999996	3	1.0	0.2294101333333333
chr4	144150000	144300000	-0.0049159153666666665	3	1.0	0.11287599999999999	3	1.0	0.11779191536666665
chr4	144450000	144600000	-0.03147816666666667	3	1.0	0.0848676	3	1.0	0.11634576666666667
chr4	144600000	144750000	-0.00995424	3	1.0	0.1282437	3	1.0	0.13819794
chr4	145350000	145500000	-0.028106003333333338	3	1.0	0.15681223333333333	3	1.0	0.18491823666666668
chr4	145500000	145650000	-0.1109872	3	1.0	0.0839371	3	1.0	0.1949243
chr4	147300000	147450000	-0.050558533333333336	3	1.0	0.06616216666666667	3	1.0	0.11672070000000001
chr5	7350000	7500000	-0.08412623333333333	3	1.0	0.0222763	3	1.0	0.10640253333333333
chr5	7650000	7800000	-0.03964276666666667	3	1.0	0.06664216666666666	3	1.0	0.10628493333333333
chr5	9900000	10050000	-0.09995960000000001	3	1.0	0.018378366666666663	3	1.0	0.11833796666666667
chr5	12750000	12900000	-0.05937095333333333	3	1.0	0.06484793333333334	3	1.0	0.12421888666666667
chr5	13050000	13200000	-0.15566496666666668	3	1.0	-0.05052566666666666	3	1.0	0.10513930000000002
chr5	13200000	13350000	-0.14947433333333335	3	1.0	-0.045163266666666674	3	1.0	0.10431106666666667
chr5	14250000	14400000	-0.07118616666666666	3	1.0	0.06899848666666668	3	1.0	0.14018465333333335
chr5	14850000	15000000	-0.017182813333333335	3	1.0	0.1295738	3	1.0	0.1467566133333333
chr5	15000000	15150000	-0.002505133	3	1.0	0.10145553333333333	3	1.0	0.10396066633333334
chr5	15450000	15600000	-0.0010247666666666677	3	1.0	0.22202599999999997	3	1.0	0.22305076666666665
chr5	15600000	15750000	-0.00959943	3	1.0	0.20938533333333334	3	1.0	0.21898476333333333
chr5	22650000	22800000	-0.02626433333333333	3	1.0	0.07878713333333331	3	1.0	0.10505146666666665
chr5	28950000	29100000	0.03578376666666667	3	1.0	0.1445945	3	1.0	0.10881073333333333
chr5	40500000	40650000	-0.07287106666666666	3	1.0	0.031665740000000005	3	1.0	0.10453680666666668
chr5	55200000	55350000	-0.10536206666666666	3	1.0	0.004782400000000001	3	1.0	0.11014446666666666
chr5	55650000	55800000	-0.07074509999999999	3	1.0	0.03238912666666667	3	1.0	0.10313422666666666
chr5	55950000	56100000	-0.11350820000000002	3	1.0	0.0038817863333333326	3	1.0	0.11738998633333335
chr5	56850000	57000000	-0.12036576666666668	3	1.0	0.05709063333333333	3	1.0	0.17745640000000001
chr5	60450000	60600000	-0.10412213333333332	3	1.0	0.027637333333333337	3	1.0	0.13175946666666666
chr5	60900000	61050000	-0.07592836666666668	3	1.0	0.04611886666666667	3	1.0	0.12204723333333334
chr5	61050000	61200000	-0.18339533333333333	3	1.0	-0.07777823333333332	3	1.0	0.1056171
chr5	61200000	61350000	-0.10244843333333332	3	1.0	0.030178533333333337	3	1.0	0.13262696666666665
chr5	70050000	70200000	-0.10004586666666668	3	1.0	0.0223566	3	1.0	0.12240246666666668
chr5	70200000	70350000	-0.0667747	3	1.0	0.1056814	3	1.0	0.1724561
chr5	71250000	71400000	-0.059547233333333324	3	1.0	0.049728966666666666	3	1.0	0.10927619999999999
chr5	78000000	78150000	-0.0726263	3	1.0	0.028314766666666668	3	1.0	0.10094106666666668
chr5	79200000	79350000	-0.06730123333333334	3	1.0	0.06856369999999999	3	1.0	0.13586493333333333
chr5	82500000	82650000	-0.08531821333333332	3	1.0	0.06064396666666666	3	1.0	0.14596218
chr5	83100000	83250000	-0.12223079999999999	3	1.0	-0.0075743000000000026	3	1.0	0.11465649999999998
chr5	83700000	83850000	-0.09788593333333333	3	1.0	0.003899907333333334	3	1.0	0.10178584066666665
chr5	84450000	84600000	-0.11869009999999999	3	1.0	-0.01805403333333333	3	1.0	0.10063606666666666
chr5	84900000	85050000	-0.12541409999999997	3	1.0	-0.02078896666666667	3	1.0	0.1046251333333333
chr5	85500000	85650000	-0.09660790000000001	3	1.0	0.01757023333333333	3	1.0	0.11417813333333335
chr5	87000000	87150000	-0.10295996666666667	3	1.0	0.020623999999999997	3	1.0	0.12358396666666666
chr5	87150000	87300000	-0.04700836666666666	3	1.0	0.14339833333333332	3	1.0	0.19040669999999998
chr5	87300000	87450000	-0.0686493	3	1.0	0.0464195	3	1.0	0.1150688
chr5	88200000	88350000	-0.025794316666666667	3	1.0	0.133574	3	1.0	0.15936831666666668
chr5	93300000	93450000	0.023351200000000003	3	1.0	0.16352550000000002	3	1.0	0.14017430000000003
chr5	108750000	108900000	-0.04798653333333333	3	1.0	0.07177700000000001	3	1.0	0.11976353333333334
chr5	108900000	109050000	0.005834826666666665	3	1.0	0.21439033333333332	3	1.0	0.20855550666666667
chr5	109050000	109200000	-0.002732666666666668	3	1.0	0.1191267	3	1.0	0.12185936666666666
chr5	109200000	109350000	-0.05659706666666666	3	1.0	0.105948	3	1.0	0.16254506666666665
chr5	109350000	109500000	-0.04646587333333333	3	1.0	0.15785726666666666	3	1.0	0.20432314
chr5	109650000	109800000	-0.02089476666666667	3	1.0	0.1056607	3	1.0	0.12655546666666667
chr5	138450000	138600000	-0.017545900000000003	3	1.0	0.10751053333333334	3	1.0	0.12505643333333333
chr5	145350000	145500000	-0.014059833333333336	3	1.0	0.14792366666666668	3	1.0	0.1619835
chr5	145500000	145650000	0.01089421	3	1.0	0.14545302000000002	3	1.0	0.13455881000000003
chr5	145650000	145800000	0.03308096666666667	3	1.0	0.2912976666666667	3	1.0	0.2582167
chr5	145800000	145950000	0.02816383333333334	3	1.0	0.23706666666666668	3	1.0	0.20890283333333334
chr5	145950000	146100000	-0.017596333333333332	3	1.0	0.11823150000000002	3	1.0	0.13582783333333334
chr5	151500000	151650000	-0.011873700000000003	3	1.0	0.19494033333333335	3	1.0	0.20681403333333337
chr6	4200000	4350000	-0.1069651	3	1.0	0.011060299999999999	3	1.0	0.11802539999999999
chr6	7050000	7200000	-0.006329966666666669	3	1.0	0.13553466666666664	3	1.0	0.1418646333333333
chr6	9450000	9600000	-0.10043923333333335	3	1.0	0.005938866666666665	3	1.0	0.10637810000000002
chr6	9600000	9750000	-0.0906262	3	1.0	0.04534850000000001	3	1.0	0.1359747
chr6	9750000	9900000	-0.10332223333333333	3	1.0	0.028496099999999993	3	1.0	0.13181833333333332
chr6	9900000	10050000	-0.07743283333333333	3	1.0	0.08181716666666668	3	1.0	0.15925
chr6	10050000	10200000	-0.11432896666666667	3	1.0	-0.0025736333333333324	3	1.0	0.11175533333333333
chr6	10500000	10650000	-0.0858902	3	1.0	0.0518394	3	1.0	0.1377296
chr6	10650000	10800000	-0.09161893333333333	3	1.0	0.03617313333333333	3	1.0	0.12779206666666665
chr6	10800000	10950000	-0.06310843333333332	3	1.0	0.09575696666666667	3	1.0	0.1588654
chr6	11400000	11550000	-0.061248833333333336	3	1.0	0.11212006666666668	3	1.0	0.17336890000000002
chr6	13200000	13350000	-0.03633376666666667	3	1.0	0.07079606666666667	3	1.0	0.10712983333333334
chr6	14250000	14400000	-0.08860586666666667	3	1.0	0.048410633333333335	3	1.0	0.1370165
chr6	14550000	14700000	-0.08790529999999999	3	1.0	0.015721199999999994	3	1.0	0.10362649999999998
chr6	16350000	16500000	-0.09123629999999999	3	1.0	0.03975623333333333	3	1.0	0.13099253333333333
chr6	19050000	19200000	-0.08501006666666666	3	1.0	0.051126733333333334	3	1.0	0.1361368
chr6	19200000	19350000	-0.0705455	3	1.0	0.04071946666666667	3	1.0	0.11126496666666666
chr6	19350000	19500000	-0.06269413333333333	3	1.0	0.03775906666666667	3	1.0	0.10045319999999999
chr6	19500000	19650000	-0.0892662	3	1.0	0.01165926666666667	3	1.0	0.10092546666666667
chr6	19650000	19800000	-0.11481856666666669	3	1.0	0.0003886066666666617	3	1.0	0.11520717333333336
chr6	19800000	19950000	-0.12776956666666667	3	1.0	-0.004438533333333338	3	1.0	0.12333103333333333
chr6	20100000	20250000	-0.06265968000000001	3	1.0	0.06707300000000001	3	1.0	0.12973268000000002
chr6	20250000	20400000	-0.11582686666666665	3	1.0	-0.004719433333333336	3	1.0	0.11110743333333331
chr6	20550000	20700000	-0.13015186666666667	3	1.0	-0.027844799999999996	3	1.0	0.10230706666666667
chr6	24750000	24900000	-0.07850833333333333	3	1.0	0.0928363	3	1.0	0.17134463333333333
chr6	25200000	25350000	-0.08656053333333333	3	1.0	0.033716	3	1.0	0.12027653333333332
chr6	25950000	26100000	-0.11617366666666666	3	1.0	-0.0084032	3	1.0	0.10777046666666666
chr6	26100000	26250000	-0.13188833333333333	3	1.0	-0.015456899999999999	3	1.0	0.11643143333333333
chr6	26400000	26550000	-0.10799969999999999	3	1.0	0.0023795000000000014	3	1.0	0.1103792
chr6	26850000	27000000	-0.11622223333333333	3	1.0	0.009434399999999999	3	1.0	0.12565663333333332
chr6	27300000	27450000	-0.17800233333333332	3	1.0	-0.07721136666666667	3	1.0	0.10079096666666665
chr6	41250000	41400000	-0.04858183333333333	3	1.0	0.06099665333333333	3	1.0	0.10957848666666667
chr6	41400000	41550000	-0.008379500000000002	3	1.0	0.12587089999999998	3	1.0	0.1342504
chr6	42000000	42150000	0.023914733333333334	3	1.0	0.2715633333333333	3	1.0	0.2476486
chr6	42900000	43050000	0.0002358733333333339	3	1.0	0.10907270000000001	3	1.0	0.10883682666666668
chr6	44400000	44550000	-0.10373433333333335	3	1.0	0.0204197	3	1.0	0.12415403333333334
chr6	44550000	44700000	-0.07097823333333333	3	1.0	0.08828976666666667	3	1.0	0.15926800000000002
chr6	44850000	45000000	-0.0779057	3	1.0	0.03484964	3	1.0	0.11275534
chr6	57000000	57150000	-0.007911953333333334	3	1.0	0.15415703333333333	3	1.0	0.16206898666666666
chr6	57300000	57450000	-0.04968976666666666	3	1.0	0.15832233333333334	3	1.0	0.2080121
chr6	57900000	58050000	-0.06390663333333334	3	1.0	0.06064086666666666	3	1.0	0.1245475
chr6	58200000	58350000	-0.0574869	3	1.0	0.15055933333333332	3	1.0	0.20804623333333333
chr6	58350000	58500000	-0.040761323333333335	3	1.0	0.0822657	3	1.0	0.12302702333333333
chr6	59400000	59550000	-0.09206973333333333	3	1.0	0.02348573333333333	3	1.0	0.11555546666666666
chr6	59550000	59700000	-0.0458087	3	1.0	0.21723233333333333	3	1.0	0.26304103333333334
chr6	59700000	59850000	-0.09285179999999998	3	1.0	0.12770195333333334	3	1.0	0.22055375333333332
chr6	59850000	60000000	-0.08451133333333334	3	1.0	0.06288839999999998	3	1.0	0.14739973333333334
chr6	60000000	60150000	-0.105352	3	1.0	0.051480733333333334	3	1.0	0.15683273333333334
chr6	60150000	60300000	-0.07058058333333334	3	1.0	0.08239966666666666	3	1.0	0.15298024999999998
chr6	60450000	60600000	-0.028552566666666668	3	1.0	0.15112350000000002	3	1.0	0.1796760666666667
chr6	61350000	61500000	-0.16197366666666668	3	1.0	-0.042117400000000006	3	1.0	0.11985626666666668
chr6	62250000	62400000	-0.14063366666666668	3	1.0	-0.027329733333333328	3	1.0	0.11330393333333336
chr6	62400000	62550000	-0.07221203333333334	3	1.0	0.08591306666666668	3	1.0	0.15812510000000002
chr6	62700000	62850000	-0.10710966666666667	3	1.0	0.020281166666666673	3	1.0	0.12739083333333334
chr6	66600000	66750000	0.00064192	3	1.0	0.16662	3	1.0	0.16597808
chr6	67800000	67950000	-0.06111158999999999	3	1.0	0.10905469	3	1.0	0.17016628
chr6	67950000	68100000	-0.054652566666666666	3	1.0	0.07453963999999999	3	1.0	0.12919220666666664
chr6	68100000	68250000	-0.0419959	3	1.0	0.07375413333333333	3	1.0	0.11575003333333334
chr6	68400000	68550000	-0.08920486666666667	3	1.0	0.030058233333333337	3	1.0	0.11926310000000001
chr6	68700000	68850000	-0.10177373333333332	3	1.0	0.0447547	3	1.0	0.14652843333333332
chr6	69000000	69150000	-0.09740376666666668	3	1.0	0.02051086666666667	3	1.0	0.11791463333333335
chr6	69150000	69300000	-0.13923566666666667	3	1.0	-0.01615693333333333	3	1.0	0.12307873333333334
chr6	69300000	69450000	-0.08866393333333333	3	1.0	0.028827133333333338	3	1.0	0.11749106666666667
chr6	69600000	69750000	-0.08354563333333333	3	1.0	0.056065670000000005	3	1.0	0.13961130333333333
chr6	69750000	69900000	-0.0589312	3	1.0	0.08737656666666667	3	1.0	0.14630776666666667
chr6	74100000	74250000	-0.08441166666666666	3	1.0	0.05705103333333333	3	1.0	0.1414627
chr6	76500000	76650000	-0.07231610000000001	3	1.0	0.04203439	3	1.0	0.11435049
chr6	79050000	79200000	-0.10514440000000001	3	1.0	0.012428833333333332	3	1.0	0.11757323333333335
chr6	89700000	89850000	0.03813696666666666	3	1.0	0.22301666666666667	3	1.0	0.1848797
chr6	89850000	90000000	0.018189366666666665	3	1.0	0.12818200000000002	3	1.0	0.10999263333333335
chr6	90000000	90150000	0.044314	3	1.0	0.20681866666666665	3	1.0	0.16250466666666666
chr6	90150000	90300000	0.02179346666666667	3	1.0	0.20459943333333333	3	1.0	0.18280596666666665
chr6	109050000	109200000	-0.038814666666666664	3	1.0	0.06730903333333332	3	1.0	0.10612369999999999
chr6	109350000	109500000	-0.08232796666666668	3	1.0	0.023145443333333335	3	1.0	0.10547341000000002
chr6	121800000	121950000	-0.016430868000000005	3	1.0	0.222776	3	1.0	0.23920686800000002
chr6	121950000	122100000	0.025364599999999998	3	1.0	0.23236533333333334	3	1.0	0.20700073333333335
chr6	123000000	123150000	0.029137400000000004	3	1.0	0.2393401666666667	3	1.0	0.21020276666666668
chr6	123750000	123900000	-0.030018593333333333	3	1.0	0.12021973333333333	3	1.0	0.15023832666666667
chr6	123900000	124050000	-0.016792	3	1.0	0.16883030000000002	3	1.0	0.18562230000000002
chr6	124050000	124200000	-0.08880930000000001	3	1.0	0.0352422	3	1.0	0.12405150000000001
chr6	129600000	129750000	-0.144746	3	1.0	-0.041849630000000006	3	1.0	0.10289637000000001
chr6	130350000	130500000	-0.08741243333333333	3	1.0	0.07467083333333334	3	1.0	0.16208326666666667
chr6	130500000	130650000	-0.03271975333333333	3	1.0	0.09740113333333333	3	1.0	0.13012088666666666
chr6	130800000	130950000	-0.065365	3	1.0	0.12805333333333332	3	1.0	0.19341833333333333
chr6	131100000	131250000	0.006211543333333333	3	1.0	0.15821833333333332	3	1.0	0.15200679
chr6	131400000	131550000	-0.037121266666666666	3	1.0	0.09030292333333334	3	1.0	0.12742419
chr6	131550000	131700000	-0.011473723333333333	3	1.0	0.2501816666666667	3	1.0	0.26165539000000004
chr6	131700000	131850000	-0.03906796666666666	3	1.0	0.23377966666666664	3	1.0	0.2728476333333333
chr6	131850000	132000000	-0.053782633333333336	3	1.0	0.15538233333333332	3	1.0	0.20916496666666665
chr6	132000000	132150000	-0.11516976666666667	3	1.0	0.00042446666666666715	3	1.0	0.11559423333333334
chr6	132150000	132300000	-0.057751766666666676	3	1.0	0.1789581	3	1.0	0.23670986666666669
chr6	132450000	132600000	-0.08742836666666667	3	1.0	0.05940695333333333	3	1.0	0.14683532
chr6	132600000	132750000	-0.10172373333333333	3	1.0	0.09102004833333334	3	1.0	0.19274378166666667
chr6	133050000	133200000	-0.10941569999999999	3	1.0	-0.00010353333333333164	3	1.0	0.10931216666666665
chr6	133200000	133350000	-0.06897413333333334	3	1.0	0.04033153333333334	3	1.0	0.10930566666666669
chr6	133350000	133500000	-0.06184994166666666	3	1.0	0.043993899999999996	3	1.0	0.10584384166666666
chr6	141600000	141750000	-0.06867213333333333	3	1.0	0.05261416666666666	3	1.0	0.12128629999999999
chr6	141900000	142050000	-0.07082683333333332	3	1.0	0.033117033333333344	3	1.0	0.10394386666666666
chr7	3900000	4050000	0.04242776666666666	3	1.0	0.20629000000000003	3	1.0	0.16386223333333338
chr7	4200000	4350000	0.030684433333333334	3	1.0	0.13414890000000002	3	1.0	0.10346446666666669
chr7	5100000	5250000	0.07774923333333333	3	1.0	0.29830033333333333	3	1.0	0.2205511
chr7	5250000	5400000	0.015377585666666667	3	1.0	0.26897	3	1.0	0.2535924143333333
chr7	5400000	5550000	-0.03474896	3	1.0	0.23677240333333335	3	1.0	0.2715213633333334
chr7	5550000	5700000	0.0220868	3	1.0	0.23871239666666666	3	1.0	0.21662559666666667
chr7	5850000	6000000	0.017260750000000002	3	1.0	0.26302866666666663	3	1.0	0.24576791666666664
chr7	6000000	6150000	0.06571513333333334	3	1.0	0.18537973333333335	3	1.0	0.11966460000000001
chr7	9900000	10050000	-0.03219991333333333	3	1.0	0.12665573333333333	3	1.0	0.15885564666666666
chr7	10050000	10200000	-0.08805426666666666	3	1.0	0.09710700000000001	3	1.0	0.18516126666666666
chr7	10200000	10350000	-0.05869423333333333	3	1.0	0.08315992	3	1.0	0.14185415333333334
chr7	10500000	10650000	-0.0941141	3	1.0	0.04473386666666666	3	1.0	0.13884796666666666
chr7	10650000	10800000	-0.03664539333333333	3	1.0	0.13931916666666666	3	1.0	0.17596456
chr7	11100000	11250000	0.02047618333333333	3	1.0	0.13341433333333333	3	1.0	0.11293815
chr7	11700000	11850000	-0.03732443333333333	3	1.0	0.11469943333333334	3	1.0	0.15202386666666667
chr7	12300000	12450000	-0.018249433333333332	3	1.0	0.143082	3	1.0	0.16133143333333333
chr7	12600000	12750000	0.007892020000000001	3	1.0	0.20426033333333332	3	1.0	0.19636831333333332
chr7	13050000	13200000	0.0731128	3	1.0	0.21185533333333334	3	1.0	0.13874253333333333
chr7	13350000	13500000	0.005611916666666666	3	1.0	0.1344886	3	1.0	0.12887668333333335
chr7	13500000	13650000	-0.013124656666666666	3	1.0	0.163865	3	1.0	0.1769896566666667
chr7	13650000	13800000	-0.06173170000000001	3	1.0	0.10414276666666668	3	1.0	0.1658744666666667
chr7	13800000	13950000	-0.0250438	3	1.0	0.18037899999999998	3	1.0	0.2054228
chr7	13950000	14100000	-0.04156096666666667	3	1.0	0.13058019999999998	3	1.0	0.17214116666666665
chr7	14100000	14250000	-0.03572866666666666	3	1.0	0.12693883333333333	3	1.0	0.1626675
chr7	14250000	14400000	-0.0004826766666666663	3	1.0	0.153516	3	1.0	0.15399867666666667
chr7	14400000	14550000	-0.06221043333333332	3	1.0	0.11797919999999998	3	1.0	0.1801896333333333
chr7	14550000	14700000	0.01804609	3	1.0	0.22740666666666667	3	1.0	0.2093605766666667
chr7	14700000	14850000	0.025837466666666666	3	1.0	0.24789833333333333	3	1.0	0.22206086666666666
chr7	14850000	15000000	0.016931126666666668	3	1.0	0.2723	3	1.0	0.2553688733333333
chr7	15000000	15150000	0.024779533333333333	3	1.0	0.21273799999999998	3	1.0	0.18795846666666666
chr7	15300000	15450000	0.02438833333333333	3	1.0	0.15905633333333333	3	1.0	0.134668
chr7	15450000	15600000	-0.0009100166666666662	3	1.0	0.15890733333333332	3	1.0	0.15981735
chr7	15600000	15750000	0.05865673333333335	3	1.0	0.20916700000000002	3	1.0	0.15051026666666667
chr7	15750000	15900000	0.02786968666666667	3	1.0	0.21018533333333336	3	1.0	0.1823156466666667
chr7	17100000	17250000	0.1072733	3	1.0	0.29416766666666666	3	1.0	0.18689436666666664
chr7	17250000	17400000	0.012381266666666665	3	1.0	0.181426	3	1.0	0.16904473333333334
chr7	17400000	17550000	-0.015576566666666668	3	1.0	0.12040533333333332	3	1.0	0.1359819
chr7	17550000	17700000	0.022540333333333336	3	1.0	0.20503266666666667	3	1.0	0.18249233333333334
chr7	17700000	17850000	-0.02545506666666666	3	1.0	0.18175	3	1.0	0.20720506666666666
chr7	17850000	18000000	-0.04836566666666667	3	1.0	0.07307737333333333	3	1.0	0.12144304
chr7	18000000	18150000	0.00215652	3	1.0	0.15067966666666666	3	1.0	0.14852314666666666
chr7	18150000	18300000	0.019133566666666664	3	1.0	0.17464923333333335	3	1.0	0.1555156666666667
chr7	18300000	18450000	0.08157850000000001	3	1.0	0.293204	3	1.0	0.21162550000000002
chr7	18450000	18600000	0.0662594	3	1.0	0.19796366666666668	3	1.0	0.13170426666666668
chr7	18600000	18750000	0.06029286666666667	3	1.0	0.1893158	3	1.0	0.12902293333333334
chr7	19950000	20100000	0.06338409333333334	3	1.0	0.19774066666666665	3	1.0	0.1343565733333333
chr7	21150000	21300000	0.007295099999999998	3	1.0	0.1091509	3	1.0	0.1018558
chr7	22800000	22950000	0.034523599333333335	3	1.0	0.14985	3	1.0	0.11532640066666668
chr7	23250000	23400000	0.032733899999999996	3	1.0	0.15473450000000002	3	1.0	0.12200060000000003
chr7	23400000	23550000	-0.028366133333333335	3	1.0	0.14411203333333333	3	1.0	0.17247816666666665
chr7	23550000	23700000	-0.020356983333333335	3	1.0	0.27252899999999997	3	1.0	0.2928859833333333
chr7	23700000	23850000	-0.00752314	3	1.0	0.2589903333333334	3	1.0	0.26651347333333336
chr7	23850000	24000000	-0.046496333333333334	3	1.0	0.09732586666666666	3	1.0	0.1438222
chr7	24000000	24150000	0.08252803333333332	3	1.0	0.19626566666666664	3	1.0	0.11373763333333332
chr7	25950000	26100000	0.07353113333333333	3	1.0	0.21074666666666664	3	1.0	0.1372155333333333
chr7	26100000	26250000	0.030522966666666665	3	1.0	0.21515783333333335	3	1.0	0.18463486666666667
chr7	26400000	26550000	-0.015806026666666667	3	1.0	0.13155384666666664	3	1.0	0.1473598733333333
chr7	27000000	27150000	0.07075823333333334	3	1.0	0.1746606666666667	3	1.0	0.10390243333333335
chr7	31200000	31350000	0.09386100000000001	3	1.0	0.26002566666666665	3	1.0	0.16616466666666663
chr7	31350000	31500000	0.040456	3	1.0	0.20648899999999998	3	1.0	0.166033
chr7	31500000	31650000	-0.010227933333333335	3	1.0	0.15933580000000003	3	1.0	0.16956373333333336
chr7	33150000	33300000	0.017750879999999997	3	1.0	0.1397523333333333	3	1.0	0.12200145333333332
chr7	33300000	33450000	-0.012610989999999999	3	1.0	0.12680679999999997	3	1.0	0.13941778999999996
chr7	33450000	33600000	0.019211096666666667	3	1.0	0.22341166666666668	3	1.0	0.20420057
chr7	33600000	33750000	0.007723999999999999	3	1.0	0.12282123333333332	3	1.0	0.11509723333333333
chr7	33750000	33900000	0.04533773333333333	3	1.0	0.2056043333333333	3	1.0	0.16026659999999998
chr7	33900000	34050000	0.071078	3	1.0	0.19240300000000002	3	1.0	0.12132500000000002
chr7	41100000	41250000	-0.018173233333333334	3	1.0	0.10194336666666667	3	1.0	0.1201166
chr7	41400000	41550000	-0.045648506666666665	3	1.0	0.14031613333333331	3	1.0	0.18596464
chr7	41550000	41700000	-0.03426671333333333	3	1.0	0.10366441333333333	3	1.0	0.13793112666666665
chr7	41700000	41850000	-0.004382000000000001	3	1.0	0.258903	3	1.0	0.263285
chr7	41850000	42000000	-0.05117216666666667	3	1.0	0.26530266666666663	3	1.0	0.3164748333333333
chr7	42000000	42150000	-0.0738283	3	1.0	0.08461286666666668	3	1.0	0.1584411666666667
