gene,Mecp2_ratio,GFP_ratio,Mecp2_log_ratio,GFP_log_ratio,log_ratio_change,chromosome
Fbxo45,0.9096479752912484,1.0444888848686635,-0.1366197501893541,0.0627971397672218,-0.1994168899565759,chr16
Rnf168,0.9711113368974718,0.9408902146617985,-0.0422913862853832,-0.0879016992482165,0.0456103129628332,chr16
Tnk2,0.9547817520127846,0.8984618512454795,-0.0667571012915489,-0.1544708467864069,0.0877137454948579,chr16
Lrch3,1.142843384579142,1.139316439673511,0.1926277099633408,0.1881685043268841,0.0044592056364566,chr16
1700007L15Rik,0.9492196694593036,0.8738778618690108,-0.0751860989305312,-0.1944964403207888,0.1193103413902576,chr16
Itgb5,0.9412007389148234,0.9207244013507004,-0.0874256416983638,-0.119158713061328,0.0317330713629641,chr16
Hacd2,1.0293916470620146,0.9200207783499532,0.0417919810405115,-0.1202616505830108,0.1620536316235223,chr16
Parp14,0.8479821437519565,0.8786046924023352,-0.2378942090985691,-0.1867138903718925,-0.0511803187266766,chr16
Ildr1,1.0512197073381224,1.1039076052575827,0.0720642273981377,0.1426194266315789,-0.0705551992334412,chr16
Stxbp5l,1.5146082459566697,1.5050196902657755,0.5989446882847027,0.5897823619769785,0.0091623263077241,chr16
Fstl1,0.969122687652084,0.9656429369192836,-0.045248777376096,-0.0504382685217226,0.0051894911456266,chr16
Cox17,0.9072193946654016,0.9865638658542604,-0.140476612137527,-0.019515647112556,-0.120960965024971,chr16
Arhgap31,0.8055328934576161,0.8930089629910869,-0.3119845931569282,-0.1632534393640446,-0.1487311537928836,chr16
Lsamp,1.1393224516181002,1.3022054246392316,0.1881761171194843,0.3809570535197323,-0.192780936400248,chr16
Sidt1,0.931535422668999,1.017296519774663,-0.1023174645961956,0.0247402546693453,-0.127057719265541,chr16
Abhd10,1.03980826835265,1.0171943636988792,0.0563175324072148,0.0245953731510734,0.0317221592561414,chr16
Nectin3,0.9395853947140446,1.17043016586665,-0.0899038071836825,0.2270388581035505,-0.316942665287233,chr16
Dzip3,1.3937130712042622,1.3836067635463585,0.4789335788831287,0.4684339712309232,0.0104996076522055,chr16
Ift57,1.0732294319675606,1.1371865543185635,0.101958524350853,0.1854689463259263,-0.0835104219750733,chr16
G730013B05Rik,1.0543537456224517,0.9722889006290716,0.0763589859813387,-0.0405430428088122,0.1169020287901509,chr16
Alcam,1.647765396105689,1.291703611209544,0.7205108505500479,0.3692750733662864,0.3512357771837615,chr16
Nit2,0.98164530081506,0.9724372813165936,-0.0267262670833557,-0.0403228903940875,0.0135966233107317,chr16
Filip1l,0.8032497268996985,0.8240190096798736,-0.3160795096986333,-0.2792504748884098,-0.0368290348102235,chr16
Riox2,1.1100318107524765,1.057416888170441,0.1506010212215483,0.0805442735235481,0.0700567476980001,chr16
Epha6,1.032799372340943,1.2193326360732737,0.0465600289946854,0.2860917493786623,-0.2395317203839768,chr16
Epha3,1.014375498662024,1.561346349804178,0.0205918039952331,0.6427906024789842,-0.622198798483751,chr16
Chmp2b,1.3104195578389937,1.3431850904880838,0.3900287942853669,0.4256581213924316,-0.0356293271070646,chr16
Rbm11,1.1942728354024257,1.5323598841027566,0.2561324624963225,0.6157551628219855,-0.359622700325663,chr16
Mir155hg,1.0002454364197468,0.8752319495800682,0.0003540464594516,-0.1922626914696314,0.1926167379290831,chr16
Tiam1,0.7790266212564136,0.8148833032587735,-0.3602554653187966,-0.2953346243341532,-0.0649208409846434,chr16
Cfap298,0.8123758105499772,1.051980351024671,-0.2997808125639182,0.0731077581054983,-0.3728885706694165,chr16
Ifngr2,0.951932446742621,0.7402145086602607,-0.0710688976224026,-0.4339846812607515,0.3629157836383489,chr16
Dnajc28,0.8859889098828843,0.7946002292604416,-0.1746394545236612,-0.3316988852105898,0.1570594306869286,chr16
Son,1.0267954499348042,0.98679842562869,0.0381488079883393,-0.0191726809715528,0.0573214889598921,chr16
Gm10785,0.9557505328192047,0.850362426904792,-0.0652939955424159,-0.2338502418044005,0.1685562462619845,chr16
Cbr3,0.9176274568923108,0.800853270308969,-0.1240195351271916,-0.3203901538621663,0.1963706187349747,chr16
Sim2,0.9199533337157844,0.876470717872142,-0.1203674151572574,-0.1902222022896875,0.0698547871324301,chr16
Hlcs,0.9195322211918768,0.7935850265200405,-0.1210279661019387,-0.3335432898897384,0.2125153237877997,chr16
Kcnj6,0.8957739708848024,0.8858497323141994,-0.1587933494584284,-0.1748661013342405,0.0160727518758121,chr16
Ets2,1.005921177888847,0.9203784178495944,0.0085172626742015,-0.1197009409933539,0.1282182036675554,chr16
B3galt5,0.9621141384104058,0.8407167341724808,-0.0557200396126039,-0.2503083051603306,0.1945882655477267,chr16
Dscam,0.9065938248627202,0.8971831194580507,-0.1414717603458719,-0.1565256185818375,0.0150538582359655,chr16
C2cd2,1.0116479288515003,1.1498234845046928,0.016707294306718,0.2014124024081973,-0.1847051081014792,chr16
Dlx6,0.927999576972585,0.9240014901314604,-0.1078039471850461,-0.1140329166188276,0.0062289694337815,chr6
Dlx5,0.8547615596830866,0.8736568898080335,-0.2264060662784809,-0.1948612917756056,-0.0315447745028752,chr6
Umad1,1.053831772153953,1.2082068026521513,0.0756445815387345,0.2728674146178289,-0.1972228330790943,chr6
Nxph1,1.229936327885094,1.3260023320720118,0.2985836311563076,0.4070833127550013,-0.1084996815986936,chr6
Phf14,1.0843649879921515,1.1374544460498643,0.1168504372613842,0.1858087679276359,-0.0689583306662516,chr6
Thsd7a,1.3764734170545625,1.899784216276573,0.46097674836146,0.92583556182631,-0.46485881346485,chr6
Tes,1.0956442963157933,0.9198829088950812,0.1317794997277277,-0.1204778614429438,0.2522573611706716,chr6
Cttnbp2,1.1813944104477778,1.3697652293018727,0.2404906912409019,0.4539286438819997,-0.2134379526410978,chr6
Lsm8,1.0127512578882931,0.961648608036752,0.018279876925683,-0.0564182737122129,0.074698150637896,chr6
Fam3c,0.914251583091232,1.132656574951752,-0.1293368751901283,0.1797104977704408,-0.3090473729605691,chr6
Fezf1,0.9661848381151036,1.006907412653482,-0.0496288814754542,0.0099310304680803,-0.0595599119435346,chr6
Ndufa5,1.0505366000896936,1.187550136670085,0.0711264255502996,0.2479884232527653,-0.1768619977024657,chr6
Gpr37,1.4996374853819407,1.847172048565879,0.5846137932211207,0.8853182475076384,-0.3007044542865177,chr6
Grm8,0.8548686838670064,0.881819826020622,-0.2262252698405544,-0.1814441813493414,-0.044781088491213,chr6
Zfp800,1.0002160900890225,0.8821769552331941,0.0003117184214,-0.1808600209285866,0.1811717393499867,chr6
Lep,0.8875263129885737,0.8807386044486208,-0.172138202362527,-0.183214191544438,0.0110759891819109,chr6
Hilpda,0.8832906589428053,1.1354314786443784,-0.1790398402363966,0.1832406444835781,-0.3622804847199747,chr6
Ccdc136,0.8555770309849104,0.8994027881185152,-0.2250303427829153,-0.1529607385672019,-0.0720696042157133,chr6
Kcp,0.8820740554863392,0.7583169560814637,-0.1810283109890855,-0.399127112730955,0.2180988017418695,chr6
Nrf1,0.8810141343179559,0.9161115875947068,-0.1827629300585319,-0.1264047574117016,-0.0563581726468303,chr6
Podxl,0.815587362044242,0.7814212391382578,-0.2940886746792004,-0.3558276261804525,0.061738951501252,chr6
Chchd3,1.0352486437022983,1.0193631211457868,0.0499773126085403,0.0276680650044378,0.0223092476041025,chr6
Nup205,0.885308363147985,0.9151127787043712,-0.1757480447787155,-0.1279785424729938,-0.0477695023057217,chr6
Mtpn,1.1335694378674626,1.3160428527299242,0.1808727674340024,0.396206466591694,-0.2153336991576916,chr6
Clec2l,0.868788967165585,0.8331074560253581,-0.2029223125514448,-0.2634255053269673,0.0605031927755224,chr6
Mrps33,1.0151767852191067,0.8861860192711868,0.0217309835191897,-0.1743185282612351,0.1960495117804248,chr6
Tmem178b,0.9765157151979232,1.3480547752016354,-0.0342848331043524,0.4308791184086891,-0.4651639515130416,chr6
Agk,1.0947391234445814,0.8551524173370794,0.1305871162618914,-0.2257465144922412,0.3563336307541326,chr6
Dennd11,0.8163995388261411,0.985174512459838,-0.292652727476832,-0.0215487906634012,-0.2711039368134307,chr6
Ssbp1,1.2668890434355295,1.1844325116917884,0.3412901760217269,0.2441959969560037,0.0970941790657232,chr6
Ephb6,1.1074815894158925,1.108467167224592,0.1472827158645712,0.1485660382397102,-0.0012833223751389,chr6
Cul1,1.0255112328194955,1.1157123885836449,0.036343294298729,0.1579651731876196,-0.1216218788888906,chr6
Zfp467,0.84709147317733,0.9478052420512828,-0.2394103274859985,-0.0773374547435248,-0.1620728727424737,chr6
AI854703,0.7862785288974288,0.7236427847358066,-0.3468876359928634,-0.466650386345828,0.1197627503529646,chr6
Tra2a,0.9886706074774512,0.9571711060279112,-0.0164381523788705,-0.0631512477596028,0.0467130953807322,chr6
Osbpl3,1.0624997247261585,0.9287890971269775,0.0874624674750379,-0.1065770580985722,0.1940395255736102,chr6
Mir148a,0.9731278576588648,0.7553237017599677,-0.039298724113317,-0.4048330360919304,0.3655343119786133,chr6
Nfe2l3,0.963002641757942,0.9281153519651412,-0.0543883391386125,-0.1076239712522713,0.0532356321136587,chr6
Hoxaas3,0.7653113885728894,0.920159087146594,-0.3858812263699725,-0.120044783287436,-0.2658364430825365,chr6
5730596B20Rik,0.7347865535301512,0.8651201774660119,-0.4446028692721607,-0.2090275374082281,-0.2355753318639325,chr6
Hoxa10,0.8225801748151295,0.7992574442416996,-0.2817717933390777,-0.3232678186334363,0.0414960252943585,chr6
9130019P16Rik,0.8608117383453199,0.9969523062323664,-0.2162303437387409,-0.0044036065205429,-0.2118267372181979,chr6
Znrf2,0.9632214113083792,0.8824237431842237,-0.0540606329754923,-0.1804564851533348,0.1263958521778425,chr6
Ggct,0.8884016112294538,1.040380870781236,-0.170716085488922,0.0571117781702041,-0.2278278636591261,chr6
Pde1c,1.121806011411302,0.8614837760292329,0.1658232191093699,-0.2151044678655404,0.3809276869749103,chr6
Fkbp9,1.092341158260802,1.036555085115562,0.1274235068653026,0.0517967868876236,0.0756267199776789,chr6
Nap1l5,1.0259331429663363,1.0189156580906988,0.0369367178322299,0.0270346357135057,0.0099020821187242,chr6
Atoh1,0.8963939530978203,0.8738759195169835,-0.157795178151073,-0.1944996469757162,0.0367044688246432,chr6
Gadd45a,1.049017456214571,1.032772634212826,0.0690386853362059,0.0465226786000086,0.0225160067361973,chr6
Foxi3,0.8169194305824248,1.0433192279938088,-0.2917342966032936,0.0611806517968568,-0.3529149484001504,chr6
Reep1,0.8607376946200841,1.0286250349854815,-0.2163544441720215,0.0407171719761322,-0.2570716161481538,chr6
Usp39,0.9034150603614736,0.9299963812850636,-0.1465391304945912,-0.1047029923357795,-0.0418361381588117,chr6
Vamp5,0.8829438663828125,0.8240388599738633,-0.1796063741884559,-0.2792157213506515,0.0996093471621955,chr6
Tgoln1,0.8943024513841027,0.8813584261023898,-0.1611652642415287,-0.1821992489533042,0.0210339847117755,chr6
Tmsb10,0.935294747896664,0.9486271474621144,-0.0965070086910539,-0.0760869393641372,-0.0204200693269166,chr6
Ctnna2,1.3218475613629483,1.4461418699435025,0.4025558113794772,0.5322090910331937,-0.1296532796537164,chr6
Eva1a,0.9382779336972326,1.0734365916118815,-0.091912758315929,0.1022369730607865,-0.1941497313767156,chr6
Sema4f,1.0167308539717916,0.9675267545334676,0.0239378237088035,-0.0476265389542671,0.0715643626630706,chr6
Lbx2,0.8088199848058553,0.821980389385465,-0.3061094502378063,-0.2828241200483229,-0.0232853301894833,chr6
Mrpl53,0.8865394179473242,0.8204372779981568,-0.1737433162023681,-0.285535050215813,0.1117917340134448,chr6
Ino80b,1.020084847355483,0.9548331299949172,0.0286891558909482,-0.0666794701830465,0.0953686260739947,chr6
1700003E16Rik,0.9766341102272716,0.6782759916660547,-0.0341099280154622,-0.5600556669703483,0.525945738954886,chr6
Zfp638,0.9439987308418304,1.146575564683853,-0.0831431749288774,0.1973314383920808,-0.2804746133209582,chr6
Dysf,0.828040018698832,0.9514713681735454,-0.2722276008545722,-0.0717678515415488,-0.2004597493130233,chr6
Cyp26b1,0.9595798243873164,0.7560516882453678,-0.0595252702722301,-0.403443225750318,0.3439179554780878,chr6
Npm3-ps1,0.970212458552365,0.8848266287510828,-0.0436273895080933,-0.1765332909274838,0.1329059014193904,chr6
Emx1,0.997188847111754,0.848183858894318,-0.004061347543852,-0.2375510664622055,0.2334897189183535,chr6
Alms1,1.1231171439094372,0.82434386837068,0.1675084122649573,-0.2786818233681353,0.4461902356330926,chr6
Tgfa,0.9617692867780652,0.9173437723365212,-0.0562372390838765,-0.1244656132983975,0.0682283742145209,chr6
Aak1,0.9302296315269304,0.8726199769494752,-0.1043411986970784,-0.1965745930775554,0.0922333943804769,chr6
Efcc1,0.7480649788776693,0.7507211558082866,-0.4187645030725744,-0.4136509552371614,-0.005113547835413,chr6
Rab43,0.8806463628789234,0.7083417996680164,-0.1833652958830766,-0.4974824158010758,0.3141171199179992,chr6
Cnbp,0.9170104907016838,1.0758407358500433,-0.1249898563814034,0.1054645215695493,-0.2304543779509527,chr6
Plxna1,0.9059895934821668,0.8432485751639017,-0.1424336158276571,-0.2459701193619679,0.1035365035343107,chr6
Txnrd3,0.843197067508476,0.8480001560727275,-0.2460582453438475,-0.2378635645737354,-0.0081946807701121,chr6
Iqsec1,0.9581311108028812,0.9016476204823288,-0.0617050068145524,-0.1493643814852291,0.0876593746706766,chr6
Fbln2,0.9110209278550369,0.7217143093693328,-0.1344438990753095,-0.4705002356460878,0.3360563365707782,chr6
Wnt7a,0.8462220259199904,0.8877925905855808,-0.24089185746539,-0.1717054267402888,-0.0691864307251012,chr6
Ccdc174,0.9343863948131554,0.9095682107020028,-0.0979088269606228,-0.1367462617917713,0.0388374348311484,chr6
Fgd5,0.7404485559501756,0.8685720949012153,-0.4335285898306669,-0.2032824916170045,-0.2302460982136623,chr6
Nr2c2,1.1195696775151036,0.9103856521884948,0.1629443185231145,-0.1354502741493033,0.2983945926724179,chr6
Mrps25,0.7820505018308289,0.8826099317232141,-0.3546663206176854,-0.1801521133028858,-0.1745142073147995,chr6
Rbsn,0.887060077507386,0.8241534715116865,-0.1728962783127032,-0.2790150779010321,0.1061187995883289,chr6
Adamts9,1.1090017009779292,1.106143140564669,0.1492615782954219,0.1455380897503912,0.0037234885450306,chr6
Magi1,0.9822771246361072,0.8769866144579515,-0.02579799302021,-0.1893732720605777,0.1635752790403676,chr6
Foxp1,0.9195691206270388,1.0066926887008414,-0.1209700740968422,0.0096233415852673,-0.1305934156821096,chr6
Shq1,1.018258113644446,0.8426595515416478,0.0261033100132844,-0.2469782187713104,0.2730815287845949,chr6
Edem1,0.9650138104438511,1.1764887147598988,-0.0513785057540156,0.2344874818558646,-0.2858659876098802,chr6
Mtmr14,1.0530274932581216,0.9477699475566622,0.0745431038558911,-0.0773911790090088,0.1519342828648999,chr6
Cpne9,0.7882525435475828,0.7264771093816147,-0.3432701746567563,-0.4610107542927042,0.1177405796359478,chr6
Il17rc,0.8283358008019223,0.8032481345998684,-0.2717123513890537,-0.3160823695879909,0.0443700181989371,chr6
Irak2,0.8616176777117925,0.8000627732629592,-0.2148802450916986,-0.3218148959845051,0.1069346508928064,chr6
Atp2b2,0.8573396695050004,0.8580487727302998,-0.222061195773418,-0.2208684399640617,-0.0011927558093562,chr6
Tamm41,0.8390190544012799,1.0331185252637505,-0.253224519766863,0.047005777921316,-0.3002302976881791,chr6
Syn2,1.0463465783697423,1.1041513282468534,0.0653607904741841,0.1429379126502843,-0.0775771221761002,chr6
Mkrn2,0.783950874188113,0.6741273485881994,-0.3511648433348474,-0.5689069399462294,0.217742096611382,chr6
Tmcc1,1.0421844365118278,0.949490942764304,0.0596106155193495,-0.0747738563781452,0.1343844718974947,chr6
Rassf4,0.8994160145395125,0.8557982408722427,-0.1529395227649725,-0.2246573814406834,0.0717178586757109,chr6
Cxcl12,0.8034841244685113,0.7609997467429451,-0.315658575998589,-0.3940321212804311,0.0783735452818421,chr6
Csgalnact2,0.897751398338751,0.966199014728766,-0.1556120998519982,-0.0496077132896433,-0.1060043865623549,chr6
Ret,0.7985257809207128,0.8466181263068696,-0.3245891081575054,-0.2402167174369332,-0.0843723907205722,chr6
Cacna1c,0.8158373927988115,0.9181305386671338,-0.2936464622738283,-0.1232288060641846,-0.1704176562096437,chr6
Dcp1b,0.8689308567213507,0.933263493837704,-0.2026867125932717,-0.0996436316193983,-0.1030430809738734,chr6
Rad52,1.0458356223801517,0.9128661768791344,0.0646561160087515,-0.1315247134331207,0.1961808294418722,chr6
Il17ra,0.9375532760668328,1.0769356887456525,-0.0930274215290001,0.106932099187619,-0.1999595207166192,chr6
Usp18,0.9519474879323476,1.057818546496334,-0.0710461022250325,0.0810921751635881,-0.1521382773886207,chr6
Kcna1,0.8986962528619373,0.995414087902018,-0.1540945081094872,-0.0066312895455737,-0.1474632185639134,chr6
Kcna6,1.010703687866796,0.9387660908925278,0.0153600984246911,-0.0911623635766706,0.1065224620013617,chr6
Magohb,1.473765119705995,1.506866675414864,0.5595066142316475,0.5915517757766249,-0.0320451615449773,chr6
Rerg,0.954716645403655,0.9642083342529691,-0.0668554820833672,-0.052583194987815,-0.0142722870955521,chr6
Recql,0.7939307408250691,1.0019362624643056,-0.3329149366707368,0.0027907353281365,-0.3357056719988733,chr6
Bhlhe41,0.8706194401751548,0.7720027976301923,-0.1998858602759487,-0.3733220192594321,0.1734361589834834,chr6
Ppfibp1,0.9266510713228148,0.9626660893994332,-0.1099018978240615,-0.0548926236146575,-0.0550092742094039,chr6
Pthlh,0.936093688777562,1.0452837497357137,-0.0952751659647932,0.0638946253387931,-0.1591697913035864,chr6
Ccdc91,1.2106978850360377,1.4127028880783623,0.2758389029038181,0.4984580778674771,-0.222619174963659,chr6
Ergic2,0.9762489375125654,1.097266376596966,-0.0346790217696847,0.1339138024453731,-0.1685928242150578,chr6
Tmtc1,0.9775484607285616,0.8723795147834167,-0.0327598709125954,-0.1969722018772524,0.164212330964657,chr6
3010003L21Rik,0.9243353825790852,1.1042016780221529,-0.1135116858943525,0.1430036986645138,-0.2565153845588663,chr6
Dennd5b,0.942575483751778,0.953154752189247,-0.0853199373296668,-0.0692176288203674,-0.0161023085092993,chr6
Resf1,0.8647712894071604,0.9715951002568776,-0.2096094688054212,-0.041572880390044,-0.1680365884153771,chr6
Fbxo4,1.1679595489878016,1.5921490361092023,0.2239903089051929,0.6709753883890784,-0.4469850794838855,chr15
Prkaa1,1.0241718734363645,0.9587540760218248,0.0344578443878248,-0.0607672888230579,0.0952251332108827,chr15
Ptger4,0.998100367428842,0.9524897783424666,-0.0027431968486727,-0.0702244845005734,0.0674812876519007,chr15
Dab2,0.9400169867142136,1.1280244772314365,-0.0892412674301404,0.1737983734080464,-0.2630396408381869,chr15
Nup155,0.9663492653112296,0.7240677744526192,-0.0493833817447225,-0.4658033515976243,0.4164199698529018,chr15
Nipbl,1.012238932138716,1.155618237020945,0.0175498686148819,0.2086648766268584,-0.1911150080119764,chr15
Amacr,1.0270766742403317,1.0038331388279904,0.0385438870282872,0.0055194786594,0.0330244083688872,chr15
Pdzd2,0.8434156858292743,0.8504514155233197,-0.2456842418052103,-0.2336992747372707,-0.0119849670679396,chr15
Myo10,1.0514183806696231,0.9340098334935216,0.0723368611267864,-0.0984903558114643,0.1708272169382508,chr15
Marchf11,1.0872264560211446,1.1450206196820536,0.120652467459777,0.1953735787983674,-0.0747211113385903,chr15
Fbxl7,1.1268854384744225,1.174914409911534,0.1723408555760057,0.2325556632637084,-0.0602148076877026,chr15
Otulinl,0.8111355210567396,0.8823471030358501,-0.3019851209841079,-0.1805817913507915,-0.1214033296333163,chr15
Ctnnd2,1.0695539967271877,1.1463644304308358,0.0970093191968168,0.1970657512469317,-0.1000564320501149,chr15
Ankrd33b,0.7369927917460599,0.8014051385112964,-0.440277585964668,-0.3193963347056265,-0.1208812512590414,chr15
Sema5a,1.0505644801428582,1.0135732258978227,0.0711647125368906,0.0194503205003912,0.0517143920364993,chr15
Laptm4b,1.047293300967839,0.8598264486887528,0.066665534526821,-0.2178826058673507,0.2845481403941717,chr15
Matn2,0.9246196674767436,0.7972332221293388,-0.1130680445897451,-0.3269262637839248,0.2138582191941796,chr15
Nipal2,1.0316266551358964,1.0633166440568105,0.0449209550287963,0.0885712796400584,-0.043650324611262,chr15
Osr2,0.8653602478804279,0.9047868168820844,-0.2086272457973077,-0.1443501860695744,-0.0642770597277332,chr15
Cox6c,1.102082372868181,0.9584326739254068,0.1402320591968499,-0.0612510030099938,0.2014830622068438,chr15
Rgs22,1.0858991911705205,1.014452167162767,0.1188901775907907,0.0207008416111234,0.0981893359796672,chr15
Ncald,1.02090265434067,0.8389382343967893,0.0298453081398921,-0.2533634966294468,0.283208804769339,chr15
Rrm2b,1.321110029427278,1.3971190842706958,0.4017506272952405,0.4824549949526286,-0.0807043676573881,chr15
Fzd6,1.0125505268499877,1.230748340481384,0.017993901100602,0.2995357942704119,-0.2815418931698099,chr15
Rspo2,1.0570767730654829,1.4004762987044947,0.0800801601630005,0.4859175678245368,-0.4058374076615363,chr15
Emc2,1.1300639291855552,1.4112537004852643,0.1764043900830513,0.4969773639316617,-0.3205729738486103,chr15
Kcnv1,1.1470659437492217,1.4505066124950243,0.1979483329276409,0.5365568724349346,-0.3386085395072936,chr15
Csmd3,1.3405247181583562,1.0519475575378407,0.4227978216596766,0.0730627841302639,0.3497350375294127,chr15
Aard,0.8379111378568871,1.202610723914163,-0.2551308435294843,0.2661697284967773,-0.5213005720262616,chr15
Deptor,0.9177541274733062,0.9166718616025504,-0.1238203972248877,-0.1255227060616766,0.0017023088367888,chr15
Mtbp,1.0937695507511545,1.5039529186886895,0.1293088048486469,0.5887594040916696,-0.4594505992430227,chr15
Sntb1,1.1084058795382186,1.0359173928205438,0.1484862687271076,0.0509089627544065,0.097577305972701,chr15
9930014A18Rik,1.090465258462591,1.1721541433482288,0.1249438073540475,0.2291623028841767,-0.1042184955301291,chr15
Pvt1,0.9282626620908064,0.8756906420588598,-0.1073950053987577,-0.1915068003951267,0.084111794996369,chr15
Kcnq3,0.9344424718328156,1.1086776761948056,-0.0978222464934227,0.1488399944038316,-0.2466622408972544,chr15
Chrac1,0.9098753779494276,1.000466153000723,-0.136259136308401,0.0006723599233131,-0.1369314962317142,chr15
Ptk2,0.9482777654512464,0.7514648770177649,-0.0766183858238134,-0.4122224198028826,0.3356040339790691,chr15
Mroh5,0.8412922748363143,0.7768624442631854,-0.2493209980894395,-0.3642689255307577,0.1149479274413181,chr15
Them6,0.8320294405453986,0.7743477002250098,-0.2652935172693204,-0.368946579224767,0.1036530619554466,chr15
Ly6e,0.8890178167433467,0.9179434563253394,-0.1697157625930572,-0.1235228059448156,-0.0461929566482415,chr15
Rhpn1,0.824037756699224,0.8765082534436379,-0.2792176529220782,-0.1901604190238886,-0.0890572338981895,chr15
Zc3h3,0.8665074794519712,0.9382235856374842,-0.2067158925051526,-0.0919963262485898,-0.1147195662565628,chr15
Naprt,0.7573268697137986,0.8071690646583227,-0.4010119789133002,-0.3090572117206674,-0.0919547671926328,chr15
Ccdc166,0.9492783846305142,0.7772346007124209,-0.0750968619822234,-0.3635779670404295,0.2884811050582061,chr15
Grina,0.7244308502627269,0.7166042739120564,-0.4650801093760003,-0.4807514469103826,0.0156713375343823,chr15
Smpd5,0.9160922839332112,0.6812201714516386,-0.1264351571910539,-0.5538069399319946,0.4273717827409407,chr15
Cyc1,0.7175760157785461,0.8711018137900435,-0.478796424384384,-0.1990867449889714,-0.2797096793954126,chr15
Zfp7,0.8847539661926747,0.8931093231965204,-0.1766517708803406,-0.1630913121724095,-0.013560458707931,chr15
Rpl8,0.8729734132577028,0.6976738554740304,-0.1959903781979866,-0.5193753235709634,0.3233849453729767,chr15
Rbfox2,1.0771694793659254,0.8497483381610536,0.1072452580572897,-0.2348924595727849,0.3421377176300748,chr15
Elfn2,0.7981697199609965,0.7988240336638889,-0.3252325462946682,-0.3240503560888185,-0.0011821902058497,chr15
Sh3bp1,0.7918733696177045,0.6963616950399073,-0.3366583509851372,-0.5220912484403583,0.185432897455221,chr15
Triobp,0.87153942112321,0.7298745578921441,-0.1983621736543351,-0.4542795627548655,0.2559173891005304,chr15
Sox10,0.8185385221332819,0.7900037185608361,-0.2888777803469125,-0.3400686507917339,0.0511908704448213,chr15
Baiap2l2,0.8014163753498253,0.7868897707624176,-0.3193761062134568,-0.3457665408729462,0.0263904346594894,chr15
Maff,0.8137839456405512,0.8528927782360354,-0.2972822757355395,-0.2295637109406216,-0.0677185647949178,chr15
Ddx17,0.8285401044344901,1.0098726203444677,-0.2713565639240981,0.0141733310100235,-0.2855298949341217,chr15
Nptxr,0.8355645723686669,0.8002901190021552,-0.2591767709260569,-0.3214049981747195,0.0622282272486625,chr15
Rps19bp1,0.7044778469867602,0.7547890493852696,-0.5053737546332799,-0.4058546026752476,-0.0995191519580322,chr15
Slc25a17,1.1101340967493531,1.1573709699464942,0.1507339549811853,0.2108513629071097,-0.0601174079259244,chr15
Tob2,1.0378973822624664,0.9969880332819614,0.0536638103436516,-0.0043519066414039,0.0580157169850556,chr15
Snu13,1.016769729259125,0.9138004590337276,0.0239929849265756,-0.1300489276249623,0.1540419125515379,chr15
Mei1,0.8657847088054405,0.7824206226958818,-0.2079197745003798,-0.3539836981798122,0.1460639236794323,chr15
Gm20324,0.9373255339953346,1.1052386048707692,-0.0933779106987586,0.1443578600271714,-0.2377357707259301,chr15
Rrp7a,0.7791577431463594,0.8719852219727139,-0.3600126584916394,-0.1976244098477081,-0.1623882486439312,chr15
Mcat,0.8794639745312297,0.732400486956324,-0.1853036130737262,-0.4492953445368745,0.2639917314631482,chr15
Ttll12,0.9210306004860684,0.8093336871144272,-0.1186790054153607,-0.3051934484873822,0.1865144430720214,chr15
Nup50,0.8837660463342356,0.8382357280657756,-0.1782635900497268,-0.2545720802133824,0.0763084901636556,chr15
Fam118a,0.8930458800222543,0.7377309588199228,-0.1631937995181513,-0.4388333153813258,0.2756395158631745,chr15
Wnt7b,0.878311723490605,0.7646651733547739,-0.1871950342626113,-0.3870999267986726,0.1999048925360612,chr15
AU022754,0.7455150311280243,0.6846543886649535,-0.4236906543635574,-0.5465521908824938,0.1228615365189363,chr15
Ppara,0.842521218430565,0.767740436410582,-0.2472150746592416,-0.3813094589385231,0.1340943842792815,chr15
Gtse1,0.7586954663433281,0.7847338183838837,-0.3984071781002595,-0.3497247198891688,-0.0486824582110906,chr15
Tafa5,0.9979686067749934,1.0851336633146758,-0.0029336616518676,0.1178727602036882,-0.1208064218555558,chr15
Panx2,0.8869148264760656,0.8822240779014828,-0.1731325307450998,-0.1807829594912001,0.0076504287461002,chr15
Mapk12,0.8476613917825734,0.6665449001395557,-0.2384400163645495,-0.5852260327361365,0.3467860163715869,chr15
Plxnb2,0.7407190943767509,0.781847572300165,-0.433001567179795,-0.3550407253618623,-0.0779608418179326,chr15
Dennd6b,0.8975476175421714,0.9037875576706303,-0.1559396147041936,-0.1459443991424855,-0.009995215561708,chr15
Mir7648,0.8966468907420956,1.14058897657993,-0.1573881468347209,0.1897789947110889,-0.3471671415458098,chr15
Slc2a13,0.8688783818821398,1.0737774799071262,-0.2027738397515838,0.1026950530107102,-0.3054688927622941,chr15
Pdzrn4,1.0039883292013794,1.1365404211262722,0.0057424988692073,0.1846489946013508,-0.1789064957321434,chr15
Adamts20,0.979904055313619,0.8584519250401322,-0.0292875963732713,-0.22019075209645,0.1909031557231787,chr15
Tmem117,0.926521840126708,0.8616985138118045,-0.1101031107868689,-0.2147448992494541,0.1046417884625851,chr15
Rpap3,0.9284123268845914,0.8098691336646261,-0.1071624168654505,-0.3042392924040582,0.1970768755386076,chr15
